date,sector_close,sector_volume,sector_return,sector_volatility
2019-01-02,27174.3828125,0,,
2019-01-03,26959.537109375,0,-0.7906185196823401,
2019-01-04,27194.68359375,0,0.8722200363493249,
2019-01-07,27304.234375,0,0.40283896252124585,
2019-01-08,27509.1796875,146100,0.7505990085100223,
2019-01-09,27720.078125,0,0.7666474969292958,
2019-01-10,27528.23046875,0,-0.6920891614550562,
2019-01-11,27453.58203125,0,-0.27117049018003936,
2019-01-14,27247.93359375,0,-0.7490768864547914,
2019-01-15,27400.431640625,0,0.5596683005348213,
2019-01-16,27483.37890625,0,0.30272247792628715,
2019-01-17,27528.4296875,0,0.16392009659247364,
2019-01-18,27456.380859375,0,-0.2617251653759034,
2019-01-21,27533.279296875,0,0.28007492281614255,
2019-01-22,27481.9296875,0,-0.18650015794097197,
2019-01-23,27250.43359375,0,-0.8423574922953647,
2019-01-24,27266.083984375,0,0.057431712310762606,
2019-01-25,27114.986328125,0,-0.554159725821235,
2019-01-28,26652.740234375,0,-1.7047624076082846,
2019-01-29,26573.091796875,0,-0.29883770599045123,
2019-01-30,26825.1875,0,0.94868788717557,0.6982749876780119
2019-01-31,27295.1328125,0,1.7518808116439022,0.7847857230296477
2019-02-01,27085.634765625,231600,-0.7675289521912765,0.781641039420983
2019-02-04,27186.283203125,0,0.3715934234915341,0.78078810323736
2019-02-05,27271.3828125,0,0.31302406709725616,0.7640465166167645
2019-02-06,27402.03125,0,0.4790678873831,0.7506428678176837
2019-02-07,27386.83203125,0,-0.055467489294247496,0.7355517635344819
2019-02-08,27294.083984375,0,-0.33865927526472994,0.7369029168169798
2019-02-11,27227.484375,0,-0.24400749046249448,0.7192825503180327
2019-02-12,27010.435546875,0,-0.7971681303186817,0.7275286091703705
2019-02-14,26970.28515625,0,-0.1486476978696638,0.7223686916940367
2019-02-15,26793.939453125,0,-0.6538518302767526,0.7302392537781166
2019-02-18,26653.939453125,0,-0.5225062191579699,0.7349791788921868
2019-02-19,26684.5390625,0,0.11480332739861598,0.7308584363289703
2019-02-20,26955.1875,0,1.0142518739637785,0.7759662443727738
2019-02-21,27052.0859375,0,0.35947973836205627,0.7613491499778138
2019-02-22,26867.23828125,0,-0.6833027836635752,0.774581058365799
2019-02-25,27158.93359375,0,1.0856914635084314,0.8068437186381237
2019-02-26,26952.63671875,0,-0.7595912199125365,0.7245284549591868
2019-02-27,26798.990234375,0,-0.5700610518306504,0.7340435701907112
2019-02-28,26789.58984375,0,-0.035077406061900795,0.7025788125351885
2019-03-01,27043.5859375,0,0.9481149029583191,0.6142748273062326
2019-03-05,27553.73046875,0,1.8863790195168262,0.7262976607796929
2019-03-06,27625.330078125,0,0.25985450302710156,0.724430354546108
2019-03-07,27764.27734375,0,0.502970517391299,0.7288416684538487
2019-03-08,27761.478515625,0,-0.010080680618296256,0.7233598559020198
2019-03-11,27966.326171875,0,0.7378845335442197,0.7378602185562633
2019-03-12,28443.369140625,0,1.7057763176264062,0.8108306340178579
2019-03-13,28883.96484375,0,1.5490278277045189,0.8559154388302734
2019-03-14,28922.763671875,0,0.13432653146783213,0.8176028676551857
2019-03-15,29381.107421875,0,1.584716298898159,0.8535165291977762
2019-03-18,29595.755859375,0,0.7305661914573935,0.8160990872859831
2019-03-19,29767.50390625,0,0.5803130951987256,0.7797028251683243
2019-03-20,29831.8515625,0,0.216167457146077,0.777003309496075
2019-03-22,29582.15625,0,-0.837009100748809,0.8288166915319044
2019-03-25,29280.859375,0,-1.0185088350346372,0.8932023171943076
2019-03-26,29881.802734375,0,2.05234194693098,0.9273240212901308
2019-03-27,30019.451171875,0,0.46064301649930695,0.9183548912808798
2019-03-28,30420.197265625,0,1.3349547646808846,0.8852739139299411
2019-04-01,30326.1484375,0,-0.3091657404578285,0.8687274243451115
2019-04-02,30353.896484375,0,0.09149875043377165,0.8641243322832219
2019-04-03,30092.951171875,0,-0.8596764920586919,0.9217311881935113
2019-04-04,29904.552734375,0,-0.6260550400124187,0.899466133510032
2019-04-05,30084.30078125,0,0.6010725138462902,0.8996239670615991
2019-04-08,29844.953125,0,-0.7955898925168792,0.9401120163364666
2019-04-09,30113.5,0,0.8998066570091057,0.9429580585411576
2019-04-10,29803.154296875,0,-1.0305866243545236,0.992378513289286
2019-04-11,29785.75390625,0,-0.05838439264405082,0.9400468268935949
2019-04-12,29938.203125,0,0.5118192382500331,0.8910753401620785
2019-04-15,30103.900390625,0,0.5534642975504322,0.8947873786470502
2019-04-16,30530.994140625,0,1.4187322720912388,0.8819865050139264
2019-04-18,30223.048828125,0,-1.0086317893273078,0.9117252170988538
2019-04-22,29687.603515625,0,-1.7716455925575691,0.9955443835538264
2019-04-23,29479.357421875,0,-0.7014580804422188,1.005726793159842
2019-04-24,29860.453125,0,1.2927544439697014,1.0309608996942874
2019-04-25,29561.005859375,0,-1.0028222424203426,1.0301093389183942
2019-04-26,30013.150390625,0,1.5295302649744213,0.9822135138532316
2019-04-30,29764.455078125,0,-0.8286211519390574,0.9944530322527735
2019-05-02,29708.25390625,0,-0.18881975741696921,0.9406492438842259
2019-05-03,29953.802734375,0,0.8265340295659174,0.9622872542617452
2019-05-06,29618.10546875,0,-1.120716686965939,0.990189996524556
2019-05-07,29287.859375,0,-1.1150142405240704,1.0018341046083257
2019-05-08,28994.0625,0,-1.003135364856278,1.0151067726738623
2019-05-09,28884.263671875,0,-0.378694183076278,1.000510381042529
2019-05-10,29040.162109375,0,0.5397348510282507,1.0031245040827446
2019-05-13,28659.615234375,0,-1.3104158081719164,1.00523763504754
2019-05-14,28828.86328125,0,0.5905454259972132,1.0036891067996847
2019-05-15,28616.1171875,0,-0.7379621307801232,1.0114958250853059
2019-05-16,28854.96484375,0,0.8346613018286542,1.02584767442192
2019-05-17,29449.80859375,0,2.0614953205491116,1.1324126930119618
2019-05-20,30759.341796875,0,4.446661169142252,1.4919849954848383
2019-05-21,30308.048828125,0,-1.4671736857381323,1.5124545540298884
2019-05-22,30526.4453125,0,0.7205890607261178,1.4583577794852673
2019-05-23,30408.74609375,0,-0.38556477030033953,1.4503464122380503
2019-05-24,31212.1875,0,2.642139218016415,1.534505836463822
2019-05-27,31647.283203125,232000,1.393992981507619,1.5265123064698218
2019-05-28,31597.533203125,0,-0.15720148766226183,1.5044960562113592
2019-05-29,31295.1875,0,-0.9568648956909676,1.5096808991724817
2019-05-30,31536.732421875,0,0.7718276871643504,1.5098734006609937
2019-05-31,31375.03515625,0,-0.5127267576803263,1.5154366398236363
2019-06-03,31653.283203125,0,0.886845370815692,1.4865800004242686
2019-06-04,31588.68359375,0,-0.20408502006080687,1.453129981957749
2019-06-06,30857.041015625,274600,-2.316154061797493,1.5460146523346237
2019-06-07,31066.189453125,0,0.6777980992866306,1.5388065896990781
2019-06-10,31033.638671875,0,-0.104778802366845,1.5419406465689074
2019-06-11,31265.0859375,0,0.7457948069581555,1.4936408301865305
2019-06-12,30965.33984375,0,-0.9587246756628254,1.525608870767971
2019-06-13,30975.740234375,0,0.03358720000323778,1.5057695076550495
2019-06-14,30613.994140625,0,-1.167836800712052,1.5420191455527796
2019-06-17,30272.8984375,0,-1.114182297018096,1.5151680768816118
2019-06-18,30350.646484375,0,0.25682392796155806,1.1304496387845804
2019-06-19,30361.74609375,0,0.03657124529692357,1.080909151966847
2019-06-20,30780.7421875,0,1.3800131667534465,1.1131603070564025
2019-06-21,30627.994140625,0,-0.49624549643585425,1.1156981034618838
2019-06-24,30601.6953125,0,-0.08586532962051585,0.9328354831117344
2019-06-25,30846.69140625,0,0.8005964743068583,0.8915201496551579
2019-06-26,31161.98828125,0,1.0221416321366528,0.92750140151539
2019-06-27,31269.13671875,0,0.3438433919329631,0.9070706682388641
2019-06-28,31104.837890625,0,-0.5254344870559868,0.8952614643551488
2019-07-01,31371.833984375,0,0.8583748119467716,0.9115288275208122
2019-07-02,31282.9375,0,-0.28336400230626335,0.8891221687293113
2019-07-03,31381.935546875,0,0.3164602009481987,0.8921438691972281
2019-07-04,31471.484375,242986000,0.28535151374344814,0.7127410299121401
2019-07-05,31475.435546875,0,0.012554768081218803,0.6998141228016911
2019-07-08,30603.494140625,0,-2.770228246568518,0.9451917435603748
2019-07-09,30568.794921875,0,-0.11338319275098208,0.925702160824272
2019-07-10,30521.744140625,0,-0.15391768426019636,0.9040341039749293
2019-07-11,30716.193359375,0,0.6370842303575541,0.9175808795834752
2019-07-12,30601.09375,0,-0.37471964064150765,0.8826570786551411
2019-07-15,30445.595703125,0,-0.5081453890026344,0.8522127315383026
2019-07-16,30570.4453125,0,0.4100744508086063,0.8550256157149447
2019-07-17,30735.142578125,0,0.5387467010748992,0.8622750948345519
2019-07-18,30430.24609375,0,-0.9920125914496425,0.8345216459020715
2019-07-19,29770.00390625,0,-2.169690594896656,0.9562251948879
2019-07-22,29284.609375,339800,-1.6304819199170262,1.012546708727991
2019-07-23,29127.76171875,0,-0.535597570182722,0.9857499490399254
2019-07-24,28951.9140625,0,-0.6037115311088415,0.9384798481154102
2019-07-25,29042.712890625,0,0.3136194309260043,0.937305492251549
2019-07-26,29324.958984375,0,0.9718310228556737,0.982473895907191
2019-07-29,29295.560546875,0,-0.1002505664736475,0.9462386495604721
2019-07-30,28791.265625,0,-1.7214039003216608,0.9952750735146194
2019-07-31,28875.6640625,0,0.29313903250822726,0.9943931831936437
2019-08-01,28366.919921875,0,-1.7618439510996065,1.0239159918934069
2019-08-02,28204.62109375,310300,-0.5721411720834846,1.0164429420425698
2019-08-05,27647.728515625,0,-1.974472822286577,0.9371155668303186
2019-08-06,28021.7734375,0,1.352895669760401,1.0226052763100721
2019-08-07,27701.728515625,0,-1.142129432274619,1.0324387570282465
2019-08-08,28110.123046875,0,1.4742564927659574,1.095115632859298
2019-08-09,28431.5703125,0,1.143528490035317,1.1508352926682823
2019-08-13,27728.77734375,0,-2.4718753168586516,1.2440715428163918
2019-08-14,28018.873046875,0,1.0461900268039948,1.2751982876156338
2019-08-16,28216.671875,0,0.705948550443436,1.2823911499914027
2019-08-19,28185.771484375,0,-0.1095111101758861,1.2767970215996092
2019-08-20,27982.123046875,0,-0.7225221335981358,1.208913029539842
2019-08-21,27718.728515625,0,-0.9412957365985686,1.178499087432055
2019-08-22,27033.884765625,0,-2.4706896263800626,1.2769669335794953
2019-08-23,26958.337890625,0,-0.2794525302410866,1.2758282012217435
2019-08-26,27951.025390625,0,3.6823023141393962,1.5587999996712525
2019-08-27,28125.82421875,0,0.625375368817882,1.5472095641454116
2019-08-28,27803.978515625,0,-1.1443067432329368,1.5613153289569768
2019-08-29,27304.8828125,0,-1.795051391096869,1.5650521607594197
2019-08-30,27427.53125,0,0.449181336328075,1.568304082679155
2019-09-03,26823.837890625,0,-2.2010488434864195,1.593529616279973
2019-09-04,27123.53515625,0,1.1172795885772357,1.6210558921861171
2019-09-05,26919.38671875,0,-0.7526616140704601,1.5722688594301462
2019-09-06,27247.583984375,0,1.2191855225156534,1.565940295333293
2019-09-09,27504.330078125,0,0.9422710428096392,1.564280857771522
2019-09-11,27775.876953125,0,0.9872877260732382,1.543380599344885
2019-09-12,27818.17578125,0,0.15228620214722266,1.5188069816457574
2019-09-13,28098.423828125,0,1.007427838111119,1.4292160669046918
2019-09-16,27854.67578125,0,-0.8674794300419841,1.4248904979683514
2019-09-17,27131.435546875,0,-2.5964769436011115,1.5242491148058706
2019-09-18,27172.333984375,0,0.15074188547576917,1.5260363984918859
2019-09-19,26757.33984375,0,-1.5272671860416365,1.5517127704986875
2019-09-20,28981.21484375,0,8.311270899821732,2.445020993395538
2019-09-23,30565.84375,0,5.4677794384859535,2.618240203011483
2019-09-24,30182.748046875,0,-1.2533457484712796,2.645302406409416
2019-09-25,29585.70703125,0,-1.978087000884654,2.6004506138490178
2019-09-26,30002.25,0,1.4079196022255713,2.61121994310189
2019-09-27,29876.302734375,0,-0.4197927342949326,2.5942982361997835
2019-09-30,29102.8125,0,-2.5889757553066994,2.6352600511237094
2019-10-01,28725.166015625,1187300,-1.297628826681274,2.6606725972815353
2019-10-03,28413.76953125,0,-1.0840546028719755,2.617579433723998
2019-10-04,27731.52734375,0,-2.4010970693263967,2.6786845676962194
2019-10-07,27767.228515625,0,0.12873857048139037,2.6703943943858968
2019-10-09,28785.515625,0,3.6672263088914248,2.7742326862257842
2019-10-10,28013.123046875,0,-2.6832681692669835,2.8482386443847307
2019-10-11,28042.173828125,0,0.10370418607517085,2.84107127112654
2019-10-14,28181.62109375,0,0.4972769460730664,2.842548341120162
2019-10-15,28554.767578125,0,1.3240774302289982,2.848730600426578
2019-10-16,28538.46875,0,-0.05707918329367345,2.839723837308066
2019-10-17,28989.111328125,0,1.579070629446444,2.77936254573578
2019-10-18,29119.912109375,0,0.45120659191473234,2.7789420521459096
2019-10-22,29410.80859375,0,0.9989607224169639,2.744776559955993
2019-10-23,29459.2578125,0,0.16473269884969,2.039891456065145
2019-10-24,29107.611328125,0,-1.1936705487053723,1.6176981031316826
2019-10-25,29395.607421875,0,0.9894185081127826,1.620881598677838
2019-10-29,29872.703125,0,1.6230169912051728,1.6034827927268187
2019-10-30,29987.15234375,0,0.3831230748389203,1.5742667068639673
2019-10-31,30065.900390625,0,0.26260595195000125,1.571871609290723
2019-11-01,30330.19921875,0,0.8790650693681235,1.4529934413633374
2019-11-04,30332.74609375,0,0.008397158823880702,1.4100641234318427
2019-11-05,30219.498046875,0,-0.3733524374119668,1.3825102917798007
2019-11-06,30609.244140625,0,1.2897172982338834,1.2394373841262236
2019-11-07,30632.794921875,364800,0.0769400941160292,1.2403125370495227
2019-11-08,30749.04296875,0,0.3794888686176945,0.9912502704271063
2019-11-11,31115.189453125,0,1.1907573342920363,0.7085793625500776
2019-11-13,30541.1953125,0,-1.8447393402174939,0.8826710196794813
2019-11-14,30749.591796875,0,0.6823455409739942,0.8843658763140226
2019-11-15,31008.0390625,0,0.8404900700218931,0.8653488687121599
2019-11-18,30991.740234375,0,-0.052563233979896484,0.8652193655033329
2019-11-19,31235.88671875,0,0.7877792035188902,0.8264971630606964
2019-11-20,31353.484375,0,0.3764825289221285,0.8263138154383846
2019-11-21,31349.583984375,0,-0.012440054758666719,0.816913200128123
2019-11-22,31111.23828125,0,-0.7602834641882161,0.8517797357782798
2019-11-25,31555.533203125,0,1.4280849828557374,0.8145207187756232
2019-11-26,31717.98046875,0,0.5147980374133221,0.80352061584192
2019-11-27,31875.578125,0,0.4968716605562973,0.749785819212441
2019-11-28,32122.576171875,498300,0.7748817791049856,0.7563986595729537
2019-11-29,31945.728515625,0,-0.5505400790514425,0.7825891035010613
2019-12-02,31871.078125,0,-0.2336787861591194,0.7792966971894896
2019-12-03,31612.982421875,0,-0.8098116483939988,0.8134303380726586
2019-12-04,31978.9296875,516800,1.1575853892601407,0.8275503101850272
2019-12-05,31712.580078125,393300,-0.8328909440615595,0.8282425416415262
2019-12-06,31341.185546875,485400,-1.1711268220215953,0.8817434922465771
2019-12-09,31316.287109375,494500,-0.07944318973754916,0.8805532058143897
