date,title,description,source,url,sentiment_polarity,sentiment_subjectivity
2025-12-09,Revolutionizing Payments and Startups: New Milestones in India's Growing Economy,"Airpay Payment Services has received RBI approval to operate as a cross-border payment aggregator. Meanwhile, the HDFC Bank Group recognized 10 startups, promoting India's startup ecosystem. Additionally, Brakes India acquired a 10% stake in TBK TSF for a strategic business alliance, enhancing its presence in the auto components sector.",Devdiscourse,https://www.devdiscourse.com/article/business/3725260-revolutionizing-payments-and-startups-new-milestones-in-indias-growing-economy,0.13636363636363635,0.45454545454545453
2025-12-09,HDFC Bank To BoB: Banks Slash Home Loan Rates After RBI's Repo Rate Cut - Who's Leading This Relief Move?,The home loan EMIs are likely to be lowered as top lenders have reduced their rates after RBI slashed the policy repo rate by 25 basis points (bps) to 5.25% on December 5.,Republic World,https://www.republicworld.com/business/bob-to-hdfc-bank-banks-slash-home-loan-rates-after-rbi-s-repo-rate-cut-who-s-leading-this-relief-move,0.25,0.75
2025-12-09,"Leading public, private banks cut home loan rates after RBI slashes repo rate","NEW DELHI, Dec 9: After the Reserve Bank of India (RBI) cut down the major policy rate by 25 basis points to 5.25 percent, leading public and private sector banks have begun to reduce home loans. Leading private sector lender, HDFC Bank, has reduced its marginal cost of funds-based lending rates by up to 5 basis points across tenures, with the MCLR now ranging between 8.30 percent and 8.55 percent. This is slightly lower than the earlier 8.35-8.60 percent band. […]",Daily Excelsior,https://www.dailyexcelsior.com/leading-public-private-banks-cut-home-loan-rates-after-rbi-slashes-repo-rate/,-0.012335858585858589,0.3168434343434343
2025-12-09,From HDFC To PNB: Banks Cut Lending Rates After RBI Repo Slash By 25 Bps To 5.25%,"RBI repo rate cut prompts HDFC Bank, PNB, Bank of Baroda, Indian Bank, Bank of India, and Bank of Maharashtra to lower lending rates and EMIs.",News18,https://www.news18.com/business/banking-finance/from-hdfc-to-pnb-banks-cut-lending-rates-after-rbi-repo-slash-by-25-bps-to-5-25-ws-l-9757677.html,0.0,0.0
2025-12-08,Reliance tops Wizikey Newsmakers 2025 rankings for sixth straight year,"MUMBAI, Dec 8: Reliance Industries Ltd has been ranked the most visible listed company in India’s media landscape for 2025, according to the latest Wizikey Newsmakers rankings. State Bank of India and HDFC Bank secured the second and third positions, respectively, Wizikey said in a statement. The latest list marks the sixth consecutive year that Reliance has led the rankings, maintaining its position at the top since the index was launched. Wizikey said Reliance’s News Score has consistently climbed over […]",Daily Excelsior,https://www.dailyexcelsior.com/reliance-tops-wizikey-newsmakers-2025-rankings-for-sixth-straight-year/,0.27222222222222225,0.3944444444444445
2025-12-08,"Home loan relief: Banks cut MCLR, RLLR and RBLR after RBI repo rate trim; here’s how your EMIs may fall","India Business News: Home loan borrowers are set to benefit as major banks, including HDFC Bank, PNB, and Bank of Baroda, have reduced lending rates following the RBI's 25",Times of India,https://timesofindia.indiatimes.com/business/india-business/home-loan-relief-banks-cut-mclr-rllr-and-rblr-after-rbi-repo-rate-trim-heres-how-your-emis-may-fall/articleshow/125842695.cms,0.03125,0.3
2025-12-08,"Reliance tops Wizikey Newsmakers 2025 rankings among India's listed companies, followed by SBI and HDFC Bank","Reliance Industries Limited has once again emerged as India's most visible listed company in the media for 2025, topping the Wizikey Newsmakers rankings for the sixth consecutive year. The list, released by Wizikey, measures how often and how widely major companies appear in the news across the country.",The Tribune,https://www.tribuneindia.com/news/business/reliance-tops-wizikey-newsmakers-2025-rankings-among-indias-listed-companies-followed-by-sbi-and-hdfc-bank/,0.1636904761904762,0.38095238095238093
2025-12-08,"Reliance tops Wizikey Newsmakers 2025 rankings among India's listed companies, followed by SBI and HDFC Bank","Reliance tops Wizikey Newsmakers 2025 rankings among India's listed companies, followed by SBI and HDFC Bank - New Delhi [India], December 8 : Reliance Industries Limited has once again emerged as India's most visible listed company ... Get Latest News on Business only on lokmattimes.com",Lokmat Times,https://www.lokmattimes.com/business/reliance-tops-wizikey-newsmakers-2025-rankings-among-indias-listed-companies-followed-by-sbi-and-hdfc-bank/,0.212987012987013,0.5994805194805195
2025-12-08,"Banks cut home loan rates after RBI policy: HDFC Bank, PNB, BoB lead - find out your EMI savings","Homebuyers finally have something to cheer about. After the Reserve Bank of India (RBI) cut the repo rate by 25 basis points on December 5 – taking it down to 5.25% – banks have begun trimming their home loan lending rates. This marks the fourth rate cut of 2025, bringing the total reduction for the year to 125 basis points.",The Financial Express,https://www.financialexpress.com/money/banks-cut-home-loan-rates-after-rbi-policy-hdfc-bank-pnb-bob-lead-find-out-your-emi-savings-4069861/,-0.038888888888888896,0.5097222222222222
2025-12-08,Reliance Dominates India's Media Landscape: Wizikey Report 2025,"Reliance Industries Ltd tops India's media visibility rankings for 2025 as per Wizikey's Newsmakers. The report highlights Reliance's consistent leadership in media presence using the News Score metric. SBI and HDFC Bank are second and third, with the New Score reflecting strategic communication and brand visibility efficiency.",Devdiscourse,https://www.devdiscourse.com/article/business/3723215-reliance-dominates-indias-media-landscape-wizikey-report-2025,0.09659090909090909,0.17613636363636365
